link	language	language_short
https://ar.wikipedia.org/wiki/%D9%85%D8%B7%D8%A8%D8%AE_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A3%D8%B9%D9%84%D8%A7%D9%85_%D8%AF%D9%88%D9%84%D8%A9_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%85%D9%88%D8%A7%D9%82%D8%B9_%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%B5%D8%AD%D9%81_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%85%D8%AA%D8%A7%D8%AD%D9%81_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9_%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A7%D8%AA_%D9%88%D8%A7%D9%84%D9%83%D9%84%D9%8A%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%A7%D9%84%D8%B9%D8%A8%D8%B1%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A7%D9%84%D9%82%D8%AF%D8%B3	1	1
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9_%D8%AA%D9%84_%D8%A3%D8%A8%D9%8A%D8%A8	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA_%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA_%D8%A7%D9%84%D8%AC%D9%88%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%B3%D9%84%D8%A7%D8%AD_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D9%84%D9%88%D8%A7%D8%A1_%D8%AC%D9%88%D9%84%D8%A7%D9%86%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D9%84%D9%88%D8%A7%D8%A1_%D8%BA%D9%8A%D9%81%D8%B9%D8%A7%D8%AA%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D8%B4%D8%B1%D8%B7%D8%A9_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A#الرتب_العسكرية	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%86%D9%82%D9%84_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A5%D9%84_%D8%B9%D8%A7%D9%84	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D9%85%D8%B7%D8%A7%D8%B1%D8%A7%D8%AA_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%AE%D8%B7%D9%88%D8%B7_%D8%A7%D9%84%D8%B3%D9%83%D9%83_%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AF%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_%D9%88%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D8%A3%D8%B1%D8%AF%D9%86%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%A8%D8%B9%D8%AB%D8%A7%D8%AA_%D8%A7%D9%84%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%AF%D9%88%D9%84%D8%A9_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%81%D8%AA%D8%AD_%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A_%D9%84%D9%84%D8%B4%D8%A7%D9%85	1	1
https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D8%B1%D9%8A%D8%A7_%D8%A7%D9%84%D8%B9%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D9%85%D8%AA%D8%B5%D8%B1%D9%81%D9%8A%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D8%B3	1	1
https://ar.wikipedia.org/wiki/%D8%AC%D8%BA%D8%B1%D8%A7%D9%81%D9%8A%D8%A7_%D8%AF%D9%88%D9%84%D8%A9_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%A3%D9%88%D8%AF%D9%8A%D8%A9_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%B5%D8%AD%D8%A7%D8%B1%D9%8A_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%AC%D8%A8%D8%A7%D9%84_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D9%86_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D9%82%D8%B1%D9%89_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA_%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%AC%D9%86%D9%8A%D9%87_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%A8%D9%86%D9%88%D9%83_%D9%81%D9%8A_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D9%84%D8%BA%D8%A7%D8%AA_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D8%A9_%D9%81%D9%8A_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A3%D8%B9%D9%84%D8%A7%D9%85_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Commons-logo.svg	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:WiktionaryAr.svg	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Wikibooks-logo-ar.svg	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Wikiquote-logo-ar.png	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Wikisource-logo-ar.png	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%84%D9%81:Wikinews-logo-ar.png	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8:%D8%B5%D8%B1%D8%A7%D8%B9%D8%A7%D8%AA_%D9%85%D8%A7_%D8%A8%D8%B9%D8%AF_%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A8%D8%A7%D8%B1%D8%AF%D8%A9_%D9%81%D9%8A_%D8%A2%D8%B3%D9%8A%D8%A7	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A8%D8%A7%D8%B1%D8%AF%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D9%84%D8%A7%D9%86%D9%83%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D9%85%D8%B1%D8%AF_%D9%81%D9%8A_%D8%B4%D9%85%D8%A7%D9%84_%D8%B4%D8%B1%D9%82_%D8%A7%D9%84%D9%87%D9%86%D8%AF	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D9%8A%D8%A9_(1992%E2%80%931996)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%A3%D9%81%D8%BA%D8%A7%D9%86%D9%8A%D8%A9_(1996%E2%80%932001)	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B2%D9%85%D8%A9_%D9%85%D8%B6%D9%8A%D9%82_%D8%AA%D8%A7%D9%8A%D9%88%D8%A7%D9%86_%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%AA%D9%82%D8%B3%D9%8A%D9%85_%D9%83%D9%88%D8%B1%D9%8A%D8%A7	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B2%D9%85%D8%A9_%D9%83%D9%88%D8%B1%D9%8A%D8%A7_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9_(2013)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B1%D8%A8_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D8%B7%D8%A7%D8%AC%D9%8A%D9%83%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D9%82%D9%8A%D8%B1%D8%BA%D9%8A%D8%B2%D8%B3%D8%AA%D8%A7%D9%86_2010	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%A7%D9%84%D8%B9%D8%B1%D9%82%D9%8A%D8%A9_%D9%81%D9%8A_%D8%AC%D9%86%D9%88%D8%A8_%D9%82%D9%8A%D8%B1%D8%BA%D9%8A%D8%B2%D8%B3%D8%AA%D8%A7%D9%86_(2010)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%B3%D9%84%D8%B3%D9%84_%D8%A7%D9%84%D8%B2%D9%85%D9%86%D9%8A_%D9%84%D8%AB%D9%88%D8%B1%D8%A9_25_%D9%8A%D9%86%D8%A7%D9%8A%D8%B1	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D8%AC%D9%85%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B1%D9%87%D8%A7%D8%A8%D9%8A%D8%A9_%D9%81%D9%8A_%D8%B3%D9%8A%D9%86%D8%A7%D8%A1	1	1
https://ar.wikipedia.org/wiki/%D8%B9%D8%B5%D9%8A%D8%A7%D9%86_%D8%A7%D9%84%D8%AD%D8%B2%D8%A8_%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A_%D8%A7%D9%84%D9%83%D8%B1%D8%AF%D9%8A_%D9%81%D9%8A_%D8%A5%D9%8A%D8%B1%D8%A7%D9%86	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB_%D9%85%D8%A7_%D8%A8%D8%B9%D8%AF_%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A	1	1
https://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_%D9%85%D9%84%D9%88%D9%86%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8:%D8%B5%D8%B1%D8%A7%D8%B9_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%BA%D8%B2%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D9%86%D9%82%D8%A7%D8%B4_%D8%A7%D9%84%D9%82%D8%A7%D9%84%D8%A8:%D8%B5%D8%B1%D8%A7%D8%B9_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%BA%D8%B2%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%B5%D8%B1%D8%A7%D8%B9_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_%D9%88%D8%BA%D8%B2%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8:%D8%B4%D8%B1%D9%8A%D8%B7	1	1
https://ar.wikipedia.org/wiki/%D9%86%D9%82%D8%A7%D8%B4_%D8%A7%D9%84%D9%82%D8%A7%D9%84%D8%A8:%D8%B4%D8%B1%D9%8A%D8%B7	1	1
https://ar.wikipedia.org/wiki/%D9%85%D9%82%D8%AA%D9%84_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AF%D8%B1%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%AC%D8%AA%D9%8A%D8%A7%D8%AD_%D8%A8%D9%8A%D8%AA_%D8%AD%D8%A7%D9%86%D9%88%D9%86_(2004)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%A7%D9%84%D8%AA%D8%B4%D8%B1%D9%8A%D8%B9%D9%8A%D8%A9_%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9_2006	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1_%D8%B4%D8%A7%D8%B7%D8%A6_%D8%BA%D8%B2%D8%A9_2006	1	1
https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%D9%8A%D8%A9_%D8%A7%D9%84%D9%88%D9%87%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%A8%D8%AF%D8%AF	1	1
https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%D9%8A%D8%A9_%D8%BA%D9%8A%D9%88%D9%85_%D8%A7%D9%84%D8%AE%D8%B1%D9%8A%D9%81	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%B5%D9%81_%D8%A8%D9%8A%D8%AA_%D8%AD%D8%A7%D9%86%D9%88%D9%86_2006	1	1
https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D8%B1%D9%83%D8%A9_%D8%BA%D8%B2%D8%A9_(2007)	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B2%D9%85%D8%A9_%D8%BA%D8%B2%D8%A9_%D8%B9%D8%A7%D9%85_2008	1	1
https://ar.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB_%D8%A8%D9%8A%D8%AA_%D8%AD%D8%A7%D9%86%D9%88%D9%86_(2008)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%AA%D9%81%D8%A7%D9%82%D9%8A%D8%A9_%D9%88%D9%82%D9%81_%D8%A5%D8%B7%D9%84%D8%A7%D9%82_%D8%A7%D9%84%D9%86%D8%A7%D8%B1_%D8%A8%D9%8A%D9%86_%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_%D9%88%D8%AD%D9%85%D8%A7%D8%B3_2008	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%AF%D9%88%D9%84_%D8%A7%D9%84%D8%B2%D9%85%D9%86%D9%8A_%D9%84%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_2008%E2%80%9309	1	1
https://ar.wikipedia.org/wiki/%D8%AD%D9%88%D8%A7%D8%AF%D8%AB_%D8%AE%D9%84%D8%A7%D9%84_%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_(2008-09)	1	1
https://ar.wikipedia.org/wiki/%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7_%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_(2008-2009)	1	1
https://ar.wikipedia.org/wiki/%D8%A2%D8%AB%D8%A7%D8%B1_%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_(2008-2009)	1	1
https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D9%87%D8%AC%D9%85%D8%A7%D8%AA_%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9_%D8%B9%D9%84%D9%89_%D8%BA%D8%B2%D8%A9_%D9%81%D9%8A_2009	1	1
https://ar.wikipedia.org/wiki/%D8%A8%D8%B9%D8%AB%D8%A9_%D8%A7%D9%84%D8%A3%D9%85%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%84%D8%AA%D9%82%D8%B5%D9%8A_%D8%A7%D9%84%D8%AD%D9%82%D8%A7%D8%A6%D9%82_%D9%81%D9%8A_%D9%86%D8%B2%D8%A7%D8%B9_%D8%BA%D8%B2%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_(%D9%85%D8%A7%D8%B1%D8%B3_2010)	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D8%B7%D9%88%D9%84_%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D8%A9_%D9%84%D8%BA%D8%B2%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D8%B7%D9%88%D9%84_%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D8%A9	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D8%B7%D9%88%D9%84_%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D8%A9_2	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA_%D8%A7%D9%84%D8%AA%D9%81%D8%AC%D9%8A%D8%B1%D9%8A%D8%A9_%D9%81%D9%8A_%D8%A5%D9%8A%D9%84%D8%A7%D8%AA_(2011)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_%D9%85%D8%A7%D8%B1%D8%B3_2012	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%AF%D9%88%D9%84_%D8%A7%D9%84%D8%B2%D9%85%D9%86%D9%8A_%D9%84%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_2012	1	1
https://ar.wikipedia.org/wiki/%D8%B1%D8%AF%D9%88%D8%AF_%D9%81%D8%B9%D9%84_%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_2012	1	1
https://ar.wikipedia.org/wiki/%D8%A8%D8%B9%D8%AB%D8%A9_%D8%AA%D8%AD%D9%82%D9%8A%D9%82_%D8%A7%D9%84%D8%A3%D9%85%D9%85_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%81%D9%8A_%D8%AD%D8%B1%D8%A8_%D8%BA%D8%B2%D8%A9_2014	1	1
https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D8%B7%D9%88%D9%84_%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D8%A9_3	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9_%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF%D9%8A%D8%A9_2018%E2%80%9319	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_(%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1_2018)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_(%D9%85%D8%A7%D9%8A%D9%88_2019)	1	1
https://ar.wikipedia.org/wiki/%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA_%D8%BA%D8%B2%D8%A9-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84_(%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1_2019)	1	1
